Obj Type,Object Name,Object description,Long Description,CMOD FM/ WF Template Name,Description,Process area,Level 1 Process,Module,Sub Process,Theme
PROG,ZFAR_RPMS_AR_AGREEMENTINVHIST,Retrieve Agreement Inventory History,& ZFAR_RPMS_AR_AGREEMENTINVHIST & THIS PROGRAM WILL SEND INVOICING HISTORY TO RPMS ------------------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),SD,Reporting ,Integration  
PROG,ZFPSD_SHOP_PROJECTS_LOAD,DMS 247: SHOP - Open Projects Load,& ZFPSD_SHOP_PROJECTS_LOAD & &---------------------------------------------------------------------,,,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Project Creation & Closure
PROG,ZFTVI_AMEX_IPM_APPLY,AMEX IPM Credit Card Applications,& REPORT ZFTVI_AMEX_IPM_APPLY &,,,R2R,Vendor Invoicing & AP,FI,Travel & Purchase Card,Travel and Expense
PROG,ZFTXR_IRS_AUDIT_EXTRACT,IRS AUDIT REPORT,: THIS PROGRAM IS USED TO GENERATE AN ACCOUNTING DETAIL FILE FOR TAX S -----------------------------------------------------------------,,,R2R,General Accounting Consolidation & Reporting,TAX,External Audit Compliance ,Tax report
PROG,ZRFEBLB20,Lockbox: BAI Format Processing,EXPORTING TO,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,Billing
PROG,ZFMM_CAPEX_NOT_PAID,Capex Not Paid - Material accounting,: THIS PROGRAM IS USED TO IDENTIFY THE CAPEX AMOUNT WHICH HAS NOT BEEN PAID. THE SELECT STATEMENT IS A COPY FROM ZFAP_GRIR REPORT AND THEN CAPEX AMOUNT WHICH HAS NOT BEEN PAID IS CALCULATED FOR MM -----------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Capital Expenditure 
PROG,ZLOAD_MRP_AREAS,ZLOAD_MRP_AREAS - Load MRP Areas,& ZLOAD_MRP_AREAS & &---------------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,MM,Inventory Accounting ,Supplier Invoicing and Payments
PROG,ZFPSE_AUTO_CREATE_CLS_EXP_PROJ,Automatic creation and close of expense projects,: THIS PROGRAM IS TO CREATE A NEW YEARLY PROJECTS FROM PREVIOUS YEAR AND CLOSE THE PREVIOUS PROJECTS. -----------------------------------------------------------------,,,R2R,Fixed Asset & Project Accounting,PS,Capital Planning & Project Approval,Project Creation & Closure
PROG,SAPMZFGLRGGBR000,,: GL-POSTING VALIDATION ----------------------------------------------------------------------,,,R2R,General Accounting Consolidation & Reporting,GL,General Accounting,GL Upload/Validation/Subsitution
PROG,ZFAR_RPMS_AR_AGREEMENTDETAILS2,Program to send AR agreement details to RPMS,& ZFAR_RPMS_AR_AGREEMENTDETAILS & THIS PROGRAM WILL SEND AGREEMENT DETAILS TO RPMS ------------------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),AR,Accounts Receivable & Incoming Payments,Integration  
PROG,ZFAPI_VENDOR_TO_HERITAGE,R2R-730-Parent Vendor Master to Heritage System – from SAP,START-OF-SELECTION,,,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Vendor Master
PROG,ZFAP_DUPLICATE_RECEIPTS,Display Duplicate Receipts,& ZFAP_DUPLICATE_RECEIPTS &--------------------------------------------------------------------- & THIS PROGRAM WILL DISPLAY DUPLICATE RECEIPTS BASED ON SELECTION & CRITERIA. THIS INFORMATION CAN BE USED FURTHER TO DELETE DUPLICATE & RECEIPTS FROM THE SYSTEM MANUALLY USING RPTTUW02 & & TO BE EXECUTED IN BACKGROUND FOR BETTER PERFORMANCE &--------------------------------------------------------------------- ----------------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Inventory Accounting ,Supplier Invoicing and Payments
PROG,ZFPSR_IF755_CTRL_REP,Control Report for Interface 755,& : CAPITAL ACCOUNTING ALSO REQUIRES A CONTROL REPORT TO DETERMINE WHAT INFORMATION SHOULD HAVE BEEN SENT TO SAP FROM INTERFACE 755. THIS REPORT WILL BE USED FOR AUDIT S ----------------------------------------------------------------------,,,R2R,Fixed Asset & Project Accounting,PS,Capital Project Accounting,Power Plan Integration
PROG,ZFSDE_SETTLEMENT_COMPCODE,Intercompany Transfer,: THIS PROGRAM IS TO TAG A SALES ORDER LINE WITH MULTIPLE SETTLEMENT COMPANY CODE WHICH WILL THEN DRIVE AN INTERCOMPANY JOURNAL ENTRY OUT OF THE INVOICING COMPANY AND INTO THE RESPECTIVE SETTLEMENT COMPANY CODES. -----------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer Maintenance & Manage credit,Lockbox
PROG,ZFAR_I_INVOICE_BALANCE,Interface to send Invoice balance to Third Party System BPA,& ZFAR_I_INVOICE_BALANCE & &--------------------------------------------------------------------- TITLE : INTERFACE TO SEND INVOICE BALANCE INFORMATION,,,R2R,Customer Invoicing & AR (MBIL),SD,Reporting ,Integration  
PROG,ZFARI_LOCKBOX,Suntrust Lock Box Main Program,PURPOSE: THE PURPOSE OF THIS PROGRAM IS TO CALL THE CUSTOMISED LOCKBOX PROGRAM ZRFEBLB00 AND THIS PROGRAM WILL WORK FOR BOTH CITI AND SUNTRUST BANK THROUGH FOLLOWING TCODE 1.ZCITIFLB2 CITIBANK-NS & CONRAIL A/R LOCKBOX 2.ZFARFLB2 SUNTRUST-NS & CONRAIL A/R LOCKBOX,,,R2R,Customer Invoicing & AR (MBIL),AR,Receivables & Incoming Payments,Lockbox Integration
PROG,ZMKORR01,Testing,& REPORT ZMKORR01 &,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,Misc
PROG,ZRFSEPA02,Switch On Open Item Management by Changing Master Record,THIS IS NOT A STANDARD . IT IS ONLY INCLUDED FOR CONVENIENCE IN CASE IT WILL BE NEEDED. ONLY USE IT AFTER CONSULTING WITH SAP. ----------------------------------------------------------------------,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,GL Upload/Validation/Subsitution
PROG,ZFSDR_MAINTAIN_ESCALATION_RATE,Maintain Escalation Rates,: TO CREATE A NEW ESCALATION CODE WHICH IS THREE CHARACTERS ----------------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),SD,Customer invoicing ,Indexes & Escalations
PROG,ZFARI_RPMS_AR_PAYMENT_DATA2,RPMS AR PAYMENT DATA TO SAP,ZFARI_RPMS_AR_PAYMENT_DATA R2R - RPMS - AR PAYMENT DATA -FROMSAP PROVIDE RPMS WITH A FILE TO DELIVER PAYROLL DATA ----------------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,Incoming payments
PROG,ZFIBBS_BANK_STATEMENT_UPLOAD,FF.5 Bank Statement Upload,PURPOSE: THIS INTERFACE IS REQUIRED TO PROVIDE MEDICAL PLAN ENROLLMENT AND EMPLOYEE DEMOGRAPHIC DATA TO ANTHEM.,,,R2R,Treasury Operations,TR,Bank Management ,Treasury
PROG,ZFPS_DAMAGE_PROJECT_COSTS,Send Damage project costs to TSAR,PURPOSE: TO BUILD AN OUTBOUND FILE WHICH HAS DAMAGE PROJECT COSTS THAT HAS TO BE SENT TO TSAR,,,R2R,Fixed Asset & Project Accounting,PS,Capital Project Accounting,Project Creation & Closure
PROG,ZFPSI_755_SAPTOPOWERPLANT2,IS0755 - SAP to PowerPlant,& ZFPSI_755_SAPTOPOWERPLANT2 ----------------------------------------------------------------------- PROGRAM NAME : ZFPSI_755_SAPTOPOWERPLANT2 TITLE : R2R-PS - IS0755 - SAP TO POWERPLANT CREATE DATE : 02/13/2012 RELEASE : ECC 6.0,,,R2R,Fixed Asset & Project Accounting,PS,Capital Project Accounting,Power Plan Integration
PROG,ZFGLR_DELETE_PARKED_DOC,Delete Old Parkd Documents,: THIS PROGRAM IS USED TO DELETE OLD PARKED FI DOCUMENTS ----------------------------------------------------------------,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,FI reporting
PROG,ZR2R_AAR_BILLING_PLAN,Billing Plan Report,: TO DISPLAY AND MODIFY THE BILLING PLAN DETAILS ----------------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),SD,Customer invoicing ,Billing
PROG,ZMSDR_CUSTOMER_ACTIVITY,Customer Activity Report,"& : & THE REPORT SHOULD RETRIEVE THE LIST OF INVOICES GENERATED AGAINST & THE CUSTOMER OR PROJECT SELECTED ALONG WITH ANY ADDITIONAL DETAILS & SUCH AS THE PROJECT NUMBER, SALES ORDER TYPE OR CUSTOMER & CLASSIFICATION DATA. FOR EACH OF THESE INVOICES, THE REPORT SHOULD & THEN RETRIEVE THE HISTORY OF THE ACTIVITY AGAINST THAT INVOICE. & I.E. WHETHER THERE HAVE BEEN PAYMENTS, CANCELLATIONS OF WRITE-OFFS. &--------------------------------------------------------------------- ---------------------------------------------------------------------- CHANGE HISTORY ----------------------------------------------------------------------",,,R2R,Customer Invoicing & AR (MBIL),SD,Customer invoicing ,Reporting 
PROG,ZSTSEQNR,Analysis Status Object with multiple sequence numbers,& ZSTSEQNR & &--------------------------------------------------------------------- & STATUS MANAGEMENT : ANALYSE STATUS OBJECTS WITH MULTIPLE SEQUENCE & NUMBERS AND ALLOW MANUAL REPAIR (DELETE STATUS) & &---------------------------------------------------------------------,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,FI reporting
PROG,Z_CUSTOMER_HIERARCHY,DMS 299: Customer hierarchy,": THIS PROGRAM LOADS CUSTOMER HIERARCHY NODES. ----------------------------------------------------------------- TECHNICAL CONSULTANT: PEDRO ACEVEDO, CHRISTIAN AVILES DATE: 16 MARCH 2011 ----------------------------------------------------------------- REVISION HISTORY: ------------ ------ -------------------------------------------- DATE/VERSION USER COMMENTS ------------ ------ -------------------------------------------- 16 MAR 2011 QBFPD 1. INITIAL PROGRAM. -----------------------------------------------------------------",,,R2R,Customer Invoicing & AR (MBIL),SD,Customer invoicing ,Customer Maintenance & Credit Management
PROG,ZF_DELETE_PARKED_DOC,Delete Parked Documents in FI,: DELETE FI PARKED DOCUMENTS IN SAP ----------------------------------------------------------------------,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,FI reporting
PROG,ZFARI_170_CARREPAIR_CHARGES,IS170 - Car Repair Bill Charges - IDOC Rpeort,"ZFARI_170_CARREPAIR_CHARGES THE IS USED TO GENERATE THE FOR IS170 - CAR REPAIR BILL CHARGES. AS THIS INTERFACE IS DESIGNED TO USE IDOC, IN ORDER TO SEND OUT AN ERROR , WE NEED TO SCHEDULE THIS PROGRAM TO RUN DAILY. THIS PROGRAM WILL RETRIEVE THE ERROR AND SUCCESSFUL IDOC POSTING BASED ON THE SELECTION ----------------------------------------------------------------------",,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,AR Invoice
PROG,ZR2R_FTX_TBL_UPD_IN_BG,Update ZFTX_TAX table in background & Send Email notification,& REPORT ZR2R_FTX_TBL_UPD_IN_BG,,,R2R,General Accounting Consolidation & Reporting,GL,Internal Audit Compliance ,Integration  
PROG,ZFARD_CREATE_CUST_VEN_XREF,,PURPOSE: THIS PROGRAM CREATES A CROSS REFERENCE BETWEEN LEGACY AND SAP CUSTOMERS/VENDORS. THE ENTRIES WILL BE CREATED IN TABLE ZCUST_VEND_XREF. ALTERNATIVELY THE TABLE CAN ALSO BE MAINTAINED MANUALLY USING TRANSACTION ZCV_XREF THE CROSS REFERENCE WOULD BE BETWEEN THE SAP CUSTOMER/ VENDOR NUMBER AND THE UNCONSOLIDATED LEGACY CUSTOMER/ VENDOR NUMBER,,,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Vendor master
PROG,ZPS_APPROVAL_REPORT,PS Approval Report,& REPORT ZPS_APPROVAL_REPORT &,,,R2R,Fixed Asset & Project Accounting,PS,Project Accounting for Environmental Remediation,Environmental Remediation
PROG,ZFTXR_WITHHTAX_1099_CNT_REP,Report to count number of vendor for form to be counted,: THIS REPORT WILL GIVE COUNT TO USER FOR NUMBER OF FORMS PRINTED FOR 1099 MISC AND 1099 INT AND IF ANY DIFFRENCE BETWEEN COUNT. -----------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Withholding Tax
PROG,ZFAPR_INVOICE_MISS_GR_UNBLOCK,Report for invoices unblocked without GR,: EXPLAIN THE OF THE CODE IN AROUND 100 WORDS. ----------------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Reporting ,Reporting 
PROG,ZKACOR21,Correction program: Delete CO document,& ZKACOR21 & &--------------------------------------------------------------------- & & &---------------------------------------------------------------------,,,R2R,Management Cost Accounting,CO,Cost Accounting & Control,CO Corrections
PROG,ZIMWM_STOCK_IN_TRANSIT_REPORT,Stock in Transit Report,& ZIMWM_STOCK_IN_TRANSIT_ &--------------------------------------------------------------------- & &--------------------------------------------------------------------- THIS DISPLAYS LIST OF MATERIAL WHICH ARE IN STOCK IN TRANSIT ----------------------------------------------------------------------,,,R2R,Vendor Invoicing & AP,AP,Inventory Accounting ,Reporting 
PROG,ZMPR_DELETE_DIESEL_PO_INVOICE,Delete the PO invoice IDOC for diesel,& REPORT ZMPR_DELETE_DIESEL_PO_INVOICE &,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Diesel Fuel Purchase
PROG,ZRGGBS000,,: FUNCTIONAL AREA SUBSTITUTION FROM ACCOUNTING DOCUMENT -----------------------------------------------------------------,,,R2R,General Accounting Consolidation & Reporting,GL,General Accounting,GL Upload/Validation/Subsitution
PROG,ZFGLI_APC_DECK03_NEC,APC Deck - 03 NEC (Natural Expense Codes),"ZFGLI_APC_DECK03_NEC R2R - APC DECK - 03 NEC (NATURAL EXPENSE CODES) - FROMSAP INTERFACE MUST SCAN OPERATING EXPENSE ACCOUNTS, INTEREST EXPENSE ACCOUNTS, OTHER INCOME ACCOUNTS, AND OTHER EXPENSE ACCOUNTS BY RANGE, PARSE OUT CHARACTERS 3 - 5, AND BUILD A LIST OF UNIQUE OCCURRENCES. ----------------------------------------------------------------------",,,R2R,General Accounting Consolidation & Reporting,GL,General Accounting,Integration  
PROG,ZFARI_RPMS_AR_CUST_DATA,,& ZFARI_RPMS_AR_CUST_DATA R2R-AR RPMS - AR CUSTOMER DATA - FROMSAP DISPLAYS INFORMATION FOR ACTIVE CUSTOMERS FOUND ON TABLE KNA1 ----------------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),AR,Reporting ,Customer Data
PROG,ZRFEBLB00,Customisation of Main Lockbox Program RFEBLB00,SHOWS THE RESULT IN FORM OF HIERACHICAL SO USED THE FM 'REUSE_ALV_HIERSEQ_LIST_DISPLAY' FOR LINE DISPLAY --------------------------------------------------------------------- CHANGE HISTORY OF ALV DEVELOPMENT AFTER WALLDORF REVIEW & SUGGESTIONS PROGRAM DESCRIPTION: SALES DOCUMENTS WITH PERIODIC BILLING: UPDATE DATES,,,R2R,Customer Invoicing & AR (MBIL),AR,Reporting ,Lockbox Integration
PROG,ZFAR_RPMS_AR_AGREEMENTICREASE,Program to send Agreement Increase Info to RPMS,& ZFAR_RPMS_AR_AGREEMENTICREASE & THIS PROGRAM WILL SEND AGREEMENT INCREASE INFO TO RPMS ------------------------------------------------------------------------,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,Sales Data 
PROG,ZFGL_PP_TO_GL_RECON,Program ZFGL_PP_TO_GL_RECON,& ZFGL_PP_TO_GL_RECON PROGRAM TO EXECUTE IN BACKGROUND TO: RECONCILE BALANCE SHEET ACCOUNT BALANCES BETWEEN POWERPLANT AND SAP GENERAL LEDGER ----------------------------------------------------------------------,,,R2R,Fixed Asset & Project Accounting,GL,General Accounting,Power Plan Integration
PROG,ZVERIFY292,ZVERIFY292 - Utility program to find missing load records,,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,FI Data Load
PROG,ZKACOR21R,Correction Program: Reverse CO document in different period,,,,R2R,Management Cost Accounting,CO,Cost Accounting & Control,CO Corrections
PROG,ZMSDE_SYNCH_FNBL,Final Bill Status Synchronization SD -> PS,,,,R2R,Fixed Asset & Project Accounting,PS,Project Accounting for Environmental Remediation,Project Creation & Closure
PROG,ZFAI_CITIBANKLOCKBOX_NOR,Citibank Lockbox Program for NOR,,,,R2R,Customer Invoicing & AR (MBIL),AR,Bank Management ,Lockbox Integration
PROG,ZFPS_SAP_TO_PP_PROJECT_CREATE,Program ZFPS_SAP_TO_PP_PROJECT_CREATE,,,,R2R,Fixed Asset & Project Accounting,PS,Capital Project Accounting,Power Plan Integration
PROG,ZFAI_CITIBANKLOCKBOX_CITI,CitiBank Lockbox issue for CITI,,,,R2R,Customer Invoicing & AR (MBIL),AR,Bank Management ,Lockbox Integration
PROG,ZFAP_PAYMENT_INFO_HERITAGE,Send Payment Information to Heritage System,,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Incoming payments
PROG,ZFSDD_MBIL_SORDS_DATEFIX,Contract Start/End fix for DMS128,,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,Billing
PROG,ZR2R_TRAVELALERT_45DAYS,Travel alert 45days to manager,,,,R2R,Vendor Invoicing & AP,FI,Travel & Purchase Card,Travel and Expense
PROG,ZR2R_FAP_CAPEX_NOT_PAID,Accounts Payables CAPEX not paid Report,,,,R2R,Vendor Invoicing & AP,AP,Reporting ,Capital Expenditure 
PROG,ZFAP_UPDATE_INFOTYPE_0040,XiBuy : 16.3 User Exit - User Status Update Report.,,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Xibuy
PROG,ZFARI_RPMS_AR_NOTES,AR notes from Sap to RPMS,,,,R2R,Customer Invoicing & AR (MBIL),AR,Reporting ,Accounts Receivable
PROG,ZTW_AP_VENDOR_CREATE,Transworks vendor Master data change and create notification,,,,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Supplier Invoicing and Payments
PROG,ZR2R_BILLING_PLAN_EXTEND,Extend Billing Plan Dates and calculate escalation,,,,R2R,Customer Invoicing & AR (MBIL),SD,Customer invoicing ,Indexes & Escalations
PROG,ZFAPR_PIVENDOR,Invoicing Party Vendor Report,,,,R2R,Vendor Invoicing & AP,AP,Supplier invoicing and payments,Supplier Invoicing and Payments
PROG,ZFTVI_AMEX_IPM_ADDRCHGS,AMEX IPM Credit Card Address Changes,,,,R2R,Vendor Invoicing & AP,HCM,Travel & Purchase Card,Travel and Expense
PROG,ZFTVI_AMEX_IPM_ACCGCHGS,ZFTVI_AMEX_IPM_ACCGCHGS,,,,R2R,Vendor Invoicing & AP,HCM,Travel & Purchase Card,Travel and Expense
PROG,Z_NOTE496506,Z_NOTE496506,,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,SAP Note
PROG,ZFSDR_MAINTAIN_RECUR_AGREEMENT,Maintain Recurring Agreement,,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer Maintenance & Manage credit,Billing plan
PROG,ZR2R_QUARTERLY_LIABILITY,Quarterly Liability Revisions Report,,,,R2R,Fixed Asset & Project Accounting,PS,Project Accounting for Environmental Remediation,Environmental Remediation
PROG,ZFARI_INV_CUST_PORTAL_CUST,Invoice Customer Portal (FM the customer base),,,,R2R,Customer Invoicing & AR (MBIL),SD,Customer invoicing ,Integration  
PROG,ZFAP_VENDOR_FORM,Vendor Generate W9 Forms,,,,R2R,Vendor Invoicing & AP,AP,1099 Tax Withholding/Reporting,1099 Tax
PROG,ZFAP_UPDATE_DCWASH,Change all Washed or Pending Wash status to Unapproved.,,,,R2R,Vendor Invoicing & AP,AP,Inventory Accounting ,Xibuy
PROG,ZFPSD_CREATE_JF_XREF,Create Joint Facilities XRef Table,,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,FI Data Load
PROG,ZR2R_EDI_VENDOR_CONTACT,AP EDI Vendor Contact Report,,,,R2R,Vendor Invoicing & AP,AP,Supplier invoicing and payments,Supplier Invoicing and Payments
PROG,ZFCOD_CREATE_COST_CNTR_GRP,,,,,R2R,Management Cost Accounting,CO,Cost Accounting & Control,CO upload
PROG,Z_VENDOR_TEXTS,Vendor texts load,,,,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Vendor Master
PROG,ZFTVI_AMEX_IPM_CANCEL,AMEX IPM Credit Card Cancellations,,,,R2R,Vendor Invoicing & AP,HCM,Travel & Purchase Card,Travel and Expense
PROG,ZHW36353,OSS Note 36353: REPORT ZHW36353,,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,SAP Note
PROG,ZFAP_AUTO_PO_REL_QTY_VAR,Auto release of PO invoices with Qty variance - IM00443589,,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Supplier Invoicing and Payments
PROG,ZFAP_PAYMENT_INFO_OUT_PP,Payment information report for Power Plant System,,,,R2R,Vendor Invoicing & AP,AP,Supplier invoicing and payments,Power Plan Integration
PROG,ZFAR_R_DELETE_TABLE_ENTRIES,Program to delete entries from Custom tables,,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,Incoming payments
PROG,ZR2R_TRAVELALERT_7DAYS,Travel alert 7days,,,,R2R,Vendor Invoicing & AP,Travel,Travel & Purchase Card,Travel and Expense
PROG,Z_RVSETDAT,,,,,R2R,Vendor Invoicing & AP,AP,Misc,Supplier Invoicing and Payments
PROG,ZLOCKBOX_REPORT,CitiBank Lockbox Report for Additonal two fields,,,,R2R,Customer Invoicing & AR (MBIL),AR,Lockbox Integration,Lockbox Integration
PROG,ZRFEBBU01,Post Temporary Storage Data Call,,,,R2R,Vendor Invoicing & AP,AP,Supplier invoicing and payments,Diesel Fuel Purchase
PROG,ZFCOD_CREATE_COST_CENTERS,,,,,R2R,Management Cost Accounting,CO,Cost Accounting & Control,CO Data Load
PROG,ZLOAD_FTX_TAX,ZLOAD_FTX_TAX - Load tax table ZFTX_TAX,,,,R2R,Manage Taxes,TAX,Indirect Taxes - Sales & Use Tax ,Tax 
PROG,ZFAP_XIBUY_CHECK_INACTIVE,Report ZFAP_XIBUY_CHECK_INACTIVE,,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Xibuy
PROG,ZR2R_AAR_BLNG_PLN_EXTEND,Extend Billing Plan Dates and calculate escalation,,,,R2R,Customer Invoicing & AR (MBIL),AR,Customer invoicing ,Billing
PROG,ZFAPR_REC_DOC_EXPIRY,E-mail Notification When the Recurring Template Expires,,,,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Supplier Invoicing and Payments
PROG,ZFGL_PY_ACC_DOWNLOAD,Payroll Accrual download,,,,R2R,General Accounting Consolidation & Reporting,GL,General Accounting,Payroll
PROG,ZRFIDYYWT,Generic Withholding Tax Reporting,,,,R2R,Vendor Invoicing & AP,GL,1099 Tax Withholding/Reporting,1099 Tax
PROG,ZDELEPARKED,Delete Parked Document,,,,R2R,General Accounting Consolidation & Reporting,FI,General Accounting,FI upload
PROG,ZWF_YEAREND_INVOICE_TRIGGER,Program ZWF_YEAREND_INVOICE_TRIGGER,,,,R2R,Vendor Invoicing & AP,AP,Vendor Invoicing,Supplier Invoicing and Payments
PROG,ZFAPD295_VENDOR_CONTACTS_LOAD,Program ZFAPD295_VENDOR_CONTACTS_LOAD,,,,R2R,Vendor Invoicing & AP,AP,Vendor Maintenance,Vendor Master
